Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
bed2a47e9c08c30af9cad359d5ab3773ba98b73f33a5f3734e6b9490488b2278,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.267241,52.534033,On or near Park Home Road,E01033176,Peterborough 023C,Bicycle theft,Investigation complete; no suspect identified,
c681aa2e00cc79d4cef08cacedb4330fb7647109563af711bcbed3b56feba6fd,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.003945,52.302735,On or near Chequers Court,E01018284,South Cambridgeshire 003C,Bicycle theft,Investigation complete; no suspect identified,
613ebfa5c86a09472b33fd73976c52e9f08c3053e6a696c00e517ea4663d6731,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.195850,52.262555,On or near Whitmore Way,E01018300,South Cambridgeshire 004C,Bicycle theft,Investigation complete; no suspect identified,
8173538f462c5b10c78675203796dc822e97264aab4069e6cf6e30dddef17e99,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.021314,52.254460,On or near Robin Close,E01018223,South Cambridgeshire 005C,Bicycle theft,Investigation complete; no suspect identified,
054cc1e64ffb2af1f0305a1578c4f429510a5299da526256e53603e95a9c5d49,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.104801,52.257910,On or near Alstead Road,E01018258,South Cambridgeshire 006B,Bicycle theft,Investigation complete; no suspect identified,
453faa8737fb31de1be1687806137bcba8fd6da66ae02e672993c3e22892fc34,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117940,52.248270,On or near Burgoyne'S Road,E01018259,South Cambridgeshire 006C,Bicycle theft,Local resolution,
9990d409147e37b82c9fa549c5ca8beb0bc98a40c29c20a253a00b07e6c9b37d,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.106247,52.245125,On or near Trust Court,E01018260,South Cambridgeshire 006D,Bicycle theft,Investigation complete; no suspect identified,
0e4bf6b69bdd575099da30278ee68c0eac4761db6bd8ed59204f36ed90de19bf,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119401,52.233731,On or near Rosehip Road,E01033120,South Cambridgeshire 006G,Bicycle theft,Investigation complete; no suspect identified,
9d431c33eaba25598d72a1eda5d43f8a87127424104f5dcc219f46ba083f5023,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117174,52.228798,On or near White Rose Walk,E01033120,South Cambridgeshire 006G,Bicycle theft,Investigation complete; no suspect identified,
49fb5a200d9e346fc32d839abc129ec406b412f7bd922bae15164306d1be8c97,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.128194,52.235398,On or near Starr End,E01033121,South Cambridgeshire 006H,Bicycle theft,Investigation complete; no suspect identified,
0bd33911a270181cbb18e3760c20031819f2fb7d90b15ea0d13ea3e3bd54e0ff,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147458,52.144131,On or near Heffer Close,E01018295,South Cambridgeshire 012D,Bicycle theft,Investigation complete; no suspect identified,
da9ad58f6336f3b568d6deb36a651594065b408296968ff8166254df15ec34d9,2015-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.083217,52.136184,On or near The Paddock,E01018253,South Cambridgeshire 014B,Bicycle theft,Investigation complete; no suspect identified,
fa70fe5b077c6fb0942b3cf35a292035c15a1a126340b4711e80fdb12a0150ed,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.128509,52.230051,On or near Wynford Way,E01017975,Cambridge 001A,Bicycle theft,Investigation complete; no suspect identified,
8b8af05f45e975e3e35d0621ab9939f70ab34f12924c285739c16ea1a60d4945,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112271,52.215282,On or near Prince William Court,E01017949,Cambridge 002A,Bicycle theft,Investigation complete; no suspect identified,
12b3a945ffb743bb29628373226069216fe91eb1f1bce8aa3434a0d63dd786a8,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117612,52.212767,On or near East Hertford Street,E01017950,Cambridge 002B,Bicycle theft,Investigation complete; no suspect identified,
51b79355c72a7a86472a5d98006a408b99e0f820f908661703f54eb9df432228,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117139,52.224357,On or near Harris Road,E01017951,Cambridge 002C,Bicycle theft,Investigation complete; no suspect identified,
78451b14d9d6ce6ba2a9001fbae6b65b4427708670bf21ec3a4961b36c22c777,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.149489,52.230552,On or near Parking Area,E01017971,Cambridge 003B,Bicycle theft,Investigation complete; no suspect identified,
d834113e84523630e14d0fed8d60880b52e9b0f2f8a5c039a698f1cb3440188b,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146080,52.226370,On or near Scarsdale Close,E01017971,Cambridge 003B,Bicycle theft,Investigation complete; no suspect identified,
277b8252ea570f521c9a1548e0ad278cb46b402870e4f45ab3cd102e9d980cb5,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136876,52.218264,On or near Hospital,E01017973,Cambridge 003D,Bicycle theft,Investigation complete; no suspect identified,
4fc0072f491053e688e2e398dc64f7c75c983f828cc48c95b2c6134c2d63a960,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136876,52.218264,On or near Hospital,E01017973,Cambridge 003D,Bicycle theft,Investigation complete; no suspect identified,
765faae051862d799dd6bb63312eeb3663957be7366f0ee7a799040cf9e47b34,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141904,52.222966,On or near Warren Road,E01017974,Cambridge 003E,Bicycle theft,Investigation complete; no suspect identified,
444368a9576cb361e15da700d0d1674efb3ee9dfb0a72eedc96bce05dbaba0cf,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140895,52.215683,On or near Scholars Walk,E01032792,Cambridge 003F,Bicycle theft,Investigation complete; no suspect identified,
c84052a7b6ab12bec34787afd51d22036cd5eded7cb0551adf7700519a15ddd8,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.142797,52.217483,On or near Grayling Close,E01032792,Cambridge 003F,Bicycle theft,Investigation complete; no suspect identified,
b1eb4179c960c992c384005fab2345e9ddb45ef0bfe304e5ac0440bfb73cf015,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.142797,52.217483,On or near Grayling Close,E01032792,Cambridge 003F,Bicycle theft,Investigation complete; no suspect identified,
155dff7ee2cdfc2d9618f09c4313731e963c7a35605e7cf873bd0c4cf33841d8,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140961,52.217660,On or near Maltsters Way,E01032802,Cambridge 003G,Bicycle theft,Investigation complete; no suspect identified,
952d1cd7e87166f7bda084d3fad31636acf600e5423881eccee331adc2daa854,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119156,52.221830,On or near Carlton Way,E01018007,Cambridge 004B,Bicycle theft,Investigation complete; no suspect identified,
fb54e8b526adfc50add08b1bc455c563aa7fd83fbe4865cb4a1597062fc254d4,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132322,52.219165,On or near Milton Road,E01018008,Cambridge 004C,Bicycle theft,Investigation complete; no suspect identified,
41be68378885aa06b03cab27ecf24bda11231ae2d7d6aaaf944525b62110c38b,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126317,52.213887,On or near Trafalgar Street,E01018009,Cambridge 004D,Bicycle theft,Investigation complete; no suspect identified,
9bb45df5cd3905c5b67bff6b37b5957f218d9308e44cb7da6dff919219d198c5,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123106,52.214089,On or near Croft Holme Lane,E01018009,Cambridge 004D,Bicycle theft,Investigation complete; no suspect identified,
2ec06641ae41054cf1ab5f3eb2c8b984b442e099264669c7d9add922b2c0a27b,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132958,52.212562,On or near Belvoir Road,E01018010,Cambridge 004E,Bicycle theft,Investigation complete; no suspect identified,
25d07a1f5d3ffdf419393645288d9508834f3c3d80f57159ec217931594990c7,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.084429,52.214680,On or near Parking Area,E01017956,Cambridge 005B,Bicycle theft,Investigation complete; no suspect identified,
d41d96bb51c1229a5951135a987bde8e04153637955bb5fd5db3610a645cbc29,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.108586,52.216597,On or near Canterbury Street,E01017957,Cambridge 005C,Bicycle theft,Investigation complete; no suspect identified,
83f03eda7aa356f17a8018388893503762514d33aafda8cb75c8b2058bca6e7a,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.115596,52.206068,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
af9745ba24e44042582df39facdccef638e34f3cfe3281b62cd3fd220b69a6ac,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117577,52.207112,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
ba8443c9cae79441c1c61c3bf17cfb28a4b9709b78491a8d8d85a95b70002bc2,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.115760,52.210444,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
0cde19f1470d83ceefa38a5bf88b5ca74a8d53f2aa2d8b0cce506a9db8d3cffb,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117577,52.207112,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
6d7fe07b480e2be61fde951eb44a7faa7a268702dfadc7cd6f6b106fe4ccd330,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117944,52.205891,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
8228434a84975fa3de91502069a03c8b2a8f2845edc35c4f391b93517a77e99f,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117577,52.207112,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
1f0ed4f7aab40f951d31d1cee5ec0f876681c81fc80c2eef47b6f891321c0257,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117381,52.208842,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
4b12da00e0822e0ccc1d12a0eb4d0cdf88ad01843efbd52ddd2ef707936f61a1,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.155936,52.214609,On or near Abbey Gardens,E01017945,Cambridge 006C,Bicycle theft,Investigation complete; no suspect identified,
3065acdb09f6ab5c04050d46389418831843ba66362690a5e319aab4f037dbc6,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.155225,52.209002,On or near Pool Way,E01017945,Cambridge 006C,Bicycle theft,Investigation complete; no suspect identified,
2a3f51c37f1fc3764a00f754326e10ff4e938e230818bfd0cbc711a0e7dea114,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.155634,52.215325,On or near Maltings Place,E01017945,Cambridge 006C,Bicycle theft,Investigation complete; no suspect identified,
ae3a7cb05b099c7b243f7ff71ef96cb68e58abe011e8bed9f280718be7c95515,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.171397,52.210764,On or near Meadowlands Road,E01017947,Cambridge 006E,Bicycle theft,Investigation complete; no suspect identified,
899ebf11195ad1540d3b894736a646897375421cfb3bae1bdfdec26997d378cd,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.171965,52.212804,On or near Jack Warren Green,E01017948,Cambridge 006F,Bicycle theft,Investigation complete; no suspect identified,
dc7a3a5362bd0c6468963e87e3fbe9e6202588a94b1ddc94a4aff51a439a6870,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.128251,52.207189,On or near Willow Walk,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
3a62390ff95513cd65682e449c7bc4c62a629b55878c6a280e46829600301018,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129460,52.207069,On or near Fair Court,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
de40ee7ee933e364d173295770ecd27d94dcd803fabca05b762af883ac1c6e54,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129250,52.207270,On or near Fair Street,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
6e8775f6c314fc7703cd597eadea66548d6406bf0e6031ff56d758efeb2419c3,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132022,52.206168,On or near Shopping Area,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
fc423fe984c102fcc5d9a09bb4c51f687142c5a9d4e4f9c356b79b6a3e0fad0b,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129460,52.207069,On or near Fair Court,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
5481f72e9a062b3964cab9541787a6e2e85bdf19a3635d611d391820bb09cb80,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132022,52.206168,On or near Shopping Area,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
a19de38241c29abceea484f257c332e46cb4aa9f5ed385e26858aecf9c98c7c4,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132022,52.206168,On or near Shopping Area,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
34a0d08c865341ed3dbf3a9c51a98157f4607cc97323fd6ecc310e91c172fb7e,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132079,52.207660,On or near James Street,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
12ca83ead04b29a8e8d776c50fc01ffaa48dc052494a26adc4bed0d4198671f0,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134365,52.207115,On or near Parking Area,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
4a2ff1771e2c1ac8a4dcac30416eb371e73a937221c2caf32f165fd70126b198,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127920,52.204857,On or near Clarendon Street,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
c25315d45ed459efceee8ced4f8cfa3916846b0c8730d7e043af507de1d74957,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127920,52.204857,On or near Clarendon Street,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
20c9578b5f3906a896405d39c6c522b264971c5424c003d887ae4db3a4a017cd,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129460,52.207069,On or near Fair Court,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
218dad79ce6dbb2e9a91dddc2c63b24cf56b885af1f7901d5f4339afd900fb0b,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132439,52.207231,On or near Grafton Centre,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
3dd3e77e3b4265c3a47400cf3fc8dc693294e9b130ce72bbe51ac4f03fbdd376,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134365,52.207115,On or near Parking Area,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
7703c9f48cfa7d9d895a72f032fc231cfbd21c1639a09981f9359bb6854dc609,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127920,52.204857,On or near Clarendon Street,E01017983,Cambridge 007C,Bicycle theft,Investigation complete; no suspect identified,
e5b018f4594e480c9032d6087266731ea5050b98bd4e1e525b63c099d55def1b,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.097963,52.207705,On or near Stacey Lane,E01017984,Cambridge 007D,Bicycle theft,Unable to prosecute suspect,
95d9a9194b38634a3d1830ccca437e21b534e93433f79c0893fd63ace15cecda,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.105779,52.194707,On or near Millington Road,E01017984,Cambridge 007D,Bicycle theft,Investigation complete; no suspect identified,
f16cc25f04f95b362a2eee423d5217b0e17046fe7a284e4318526fe892d9cbe1,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.104243,52.196263,On or near King'S Road,E01017985,Cambridge 007E,Bicycle theft,Investigation complete; no suspect identified,
a48ded29055e403c38096ee266a841a54b752f8588e82df20bb1709977d95cb0,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.104243,52.196263,On or near King'S Road,E01017985,Cambridge 007E,Bicycle theft,Unable to prosecute suspect,
1e8542d0b4b3ddd6798e1b78cb5073eb6215b61f04e9573c51a4219a7184542c,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.109492,52.196781,On or near Sports/Recreation Area,E01017985,Cambridge 007E,Bicycle theft,Investigation complete; no suspect identified,
5fa0a12b1daca7fe3830aea834e3b9d1f5c45d39a5823d8910f11f8274f09c78,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110478,52.195675,On or near Lammas Field,E01017985,Cambridge 007E,Bicycle theft,Unable to prosecute suspect,
f99777e11e93ccee1e97e07f005ac221f0c4cc7ab3ad2e57d75b75c01c476aa8,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.104243,52.196263,On or near King'S Road,E01017985,Cambridge 007E,Bicycle theft,Investigation complete; no suspect identified,
8f1ef7f0686978ab4f29cfc1caf12c5746b14f08d665addceaa8064b169ab9bb,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110478,52.195675,On or near Lammas Field,E01017985,Cambridge 007E,Bicycle theft,Court result unavailable,
9a88788647e7a7df142590403df3c640b74cf3b988b10eae927d2eb377750aa4,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110058,52.196078,On or near Supermarket,E01017985,Cambridge 007E,Bicycle theft,Investigation complete; no suspect identified,
fe3fc26a0f4f19faaa088c50767be760ccd211f12d567df304a86350ece1eaba,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110864,52.195165,On or near Chedworth Street,E01017985,Cambridge 007E,Bicycle theft,Investigation complete; no suspect identified,
ef8b2493a39bf19496f9de6c7f8c6a11fee981648c81503e15377512ead3550f,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111322,52.194033,On or near Owlstone Road,E01017985,Cambridge 007E,Bicycle theft,Investigation complete; no suspect identified,
6072ed58c1ab4f5f39c5df35f55efdb8035b5703d88c467b190d8fca61860323,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.107899,52.202088,On or near Theatre/Concert Hall,E01017986,Cambridge 007F,Bicycle theft,Investigation complete; no suspect identified,
ddce62778571b3825df8eba1fdd928fd539b96696321d24d45de27d19e4bbb92,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110239,52.202990,On or near Further/Higher Educational Building,E01017986,Cambridge 007F,Bicycle theft,Investigation complete; no suspect identified,
24d46b0f4b12612e6edf5fc0c37778e13e2ea84cb6c61b6c9f93e5daf0975e08,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.105371,52.208355,On or near Cockcroft Place,E01017986,Cambridge 007F,Bicycle theft,Investigation complete; no suspect identified,
ecf29b9d9cc80e65d255c4cd2786d2d6860d2ae3fbd8038a87f9f60214f9300c,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.114280,52.201164,On or near Silver Street,E01017986,Cambridge 007F,Bicycle theft,Investigation complete; no suspect identified,
c39e3d0e8cb6abfc8d48b19a8a367e48390c872eee1dd6355d8030b4ba92ae88,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.107899,52.202088,On or near Theatre/Concert Hall,E01017986,Cambridge 007F,Bicycle theft,Investigation complete; no suspect identified,
c4e7d8d8f855011ba7a87b1e6235129d43b73393e2a079a1c156f43c41eb4489,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.103493,52.199586,On or near Selwyn Gardens,E01017986,Cambridge 007F,Bicycle theft,Investigation complete; no suspect identified,
e84b454874a9fac19d03b3abbeea1233ebc2ce446490a9d135f8059a8aff0dc4,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.103386,52.204443,On or near Herschel Road,E01017986,Cambridge 007F,Bicycle theft,Investigation complete; no suspect identified,
e3a8e22debc797a1050303f371f73a375999b8a2fd53c53c87b0173ed9d9f80d,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122052,52.207957,On or near Malcolm Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
d38cf158b75743bed7c775472184d4558d9b49f678c9c85811c1c285c8564126,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125904,52.204624,On or near Parker Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
06616c92f73f15e1b21c48a97808a4b5408c5ef6708997d69c08b9c761899d1e,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116385,52.201118,On or near Conference/Exhibition Centre,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
2edf7cbf94dfe84bab74fcf18a802ceba0a1ee5eeeb774943d35333a72819c9c,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122234,52.203476,On or near St Tibb'S Row,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
411719bfc824381118832cc76df2c162ddb97b05fedacbb955d85ed3e775a610,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129749,52.201183,On or near Gonville Place,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
647bbba7b2e0130c2dce33364d19eb89fb065ee2d22ddba2ec4c8f0c481a2214,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116385,52.201118,On or near Conference/Exhibition Centre,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
bf31e190b2d5a6dc49f52ddd00dc84ae4146da10794c50e361718531bfe4158b,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122234,52.203476,On or near St Tibb'S Row,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
dd4dcc4c6c4ca80a0b2081800908aa969f40bd75a88881ece65023e60f41f2c1,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119079,52.205151,On or near Lion Yard,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
1e41c5c7d132e488a6049ee663fa2550bf1505300b44d7e1555962c61c97acdd,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125165,52.201418,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
f9e9d73ccd7632fa5f9d7a38255d07ab5b92eadae1562e7084f9a3b10667fcef,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118821,52.210174,On or near New Park Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
26b7a111c5f2e76bb89b0e6113de5385290eb844c53c86bb59ba03748912dbf4,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117857,52.201918,On or near Conference/Exhibition Centre,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
3a10df71bdc73a54085bafdf2f36fc6f54fa8f36c90dba480544789fcf010692,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116226,52.202083,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
c3c5b438f794e1c24f6c67ad885ad231e99a8bf6958b5770086d81a2e1f2b707,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122234,52.203476,On or near St Tibb'S Row,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
74ad8adfacf18edac15a8b97b3f8dd3e592c95f17c19346d13162fe7b5251a80,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123641,52.207821,On or near Manor Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
3e241708bd892cc47a8e692edbfdbb9a37df9a5b67b0a950ee0e7764df3d48d5,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118701,52.208269,On or near Bridge Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
67b42037834ad9e6bdc3b4269fdaf68090b3fd8173845f3c2e2b2285c54a08fa,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120396,52.200227,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
622666d1457199ca1f6f93c8eea876fadbdb7c50032657516d040b4fffe46687,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125165,52.201418,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
a6d7213c52ac31df264535e759c1dbf83e83947de1369f259c6c1bc14b4aed24,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
ef2df0e1077f6ce4367595191c781756d80fdf84f3192d8ef4488958f1350e67,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129749,52.201183,On or near Gonville Place,E01032797,Cambridge 007G,Bicycle theft,Offender given a caution,
4d7a056535ebe5b5def2689b42f292b6fcd882b1e894858612b6c017a8f41b2c,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125904,52.204624,On or near Parker Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
fad187d0dcfb06b8b4e9f941bd54781021b0e8a782f82f34e6523ec909fcde9c,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125708,52.202973,On or near Camden Court,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
f8593f9de488dcada75bbb5adc4f25dc83cfeac767bf89a17a986cdeebda7b02,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126325,52.203025,On or near Park Terrace,E01032797,Cambridge 007G,Bicycle theft,Unable to prosecute suspect,
5615f7764a0173df14979c56687e6dd0d6010e42284f45bb7ec832425925de84,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119789,52.204689,On or near Guildhall Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
7495e2af5d9a37618627f1c5fe389dac39b2130a0267329f484b1b9505c50a14,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.130612,52.204233,On or near Warkworth Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
adc167908f275e0bdea334b4c75746d0ce52e015c77dde27c2d971b37fa92ce6,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118261,52.203952,On or near Bene'T Street,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
0d04ada20a7b02a78a7ff2506458d8ebd8b24655cf5cbcad09b7bcb66a150cf4,2016-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116226,52.202083,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Bicycle theft,Investigation complete; no suspect identified,
